"","Measurement_ID","Trees_2550","PIPO_2550","Trees_50","PIPO_50","pPIPO"
"627","EMMAOR_NCLIFFC2-06A_2019",50,8.33333333333333,10,7.5,0.363636363636364
"628","EMMAOR_NCLIFFC2-07A_2015",41.6666666666667,41.6666666666667,7.5,7.5,0.8
"629","EMMAOR_NCLIFFC2-08A_2019",108.333333333333,75,10,10,0.764705882352941
"630","EMMAOR_NCLIFFC2-10A_2017",25,25,2.5,2.5,0.8
"631","EMMAOR_NCUBT1-10A_2014",100,91.6666666666667,5,2.5,0.857142857142857
"632","EMMAOR_NCUBT1-10A_2014_pre",100,91.6666666666667,5,2.5,0.857142857142857
"633","EMMAOR_NCUBT1-10A_2015",33.3333333333333,33.3333333333333,12.5,12.5,1
"634","EMMAOR_NCUBT1-10A_2015_pre",33.3333333333333,33.3333333333333,12.5,12.5,0.9
"635","EMMAOR_NCUBT1-10A_2016",91.6666666666667,91.6666666666667,2.5,2.5,1
"636","EMMAOR_NCUBT1-10A_2016_pre",91.6666666666667,91.6666666666667,2.5,2.5,0.923076923076923
"637","EMMAOR_NCUBT2-02A_2016",100,58.3333333333333,10,5,0.5625
"638","EMMAOR_NCUBT2-02A_2016_pre",100,58.3333333333333,10,5,0.5625
"639","EMMAOR_NCUBT2-02A_2021",58.3333333333333,50,27.5,25,0.888888888888889
"640","EMMAOR_NCUBT2-02A_2021_pre",58.3333333333333,50,27.5,25,0.888888888888889
"641","EMMAOR_NCUBT2-03A_2014",66.6666666666667,50,0,0,0.75
"642","EMMAOR_NCUBT2-03A_2014_pre",66.6666666666667,50,0,0,0.666666666666667
"643","EMMAOR_NCUBT2-03A_2015",66.6666666666667,50,0,0,0.75
"644","EMMAOR_NCUBT2-03A_2015_pre",66.6666666666667,50,0,0,0.75
"645","EMMAOR_NCUBT2-08A_2019",16.6666666666667,16.6666666666667,7.5,7.5,1
"646","EMMAOR_NCUBT2-08A_2019_pre",16.6666666666667,16.6666666666667,7.5,7.5,1
"647","EMMAOR_NCUBT2-10A_2015",75,75,0,0,1
"648","EMMAOR_NCUBT2-10A_2015_pre",75,75,0,0,1
"649","EMMAOR_NCUBT2-10A_2016",8.33333333333333,8.33333333333333,5,2.5,0.666666666666667
"650","EMMAOR_NCUBT2-10A_2016_pre",8.33333333333333,8.33333333333333,5,2.5,0.4
"651","EMMAOR_NCUBT2-10A_2017",91.6666666666667,91.6666666666667,7.5,7.5,1
"652","EMMAOR_NCUBT2-10A_2017_pre",91.6666666666667,91.6666666666667,7.5,7.5,1
"653","EMMAOR_NCUBT2-10A_2021",16.6666666666667,16.6666666666667,7.5,7.5,1
"654","EMMAOR_NCUBT2-10A_2021_pre",16.6666666666667,16.6666666666667,7.5,7.5,0.833333333333333
"655","EMMAOR_NDUGC1-01A_2014",58.3333333333333,0,5,0,0
"656","EMMAOR_NDUGC1-01A_2015",58.3333333333333,0,5,0,0
"657","EMMAOR_NDUGC1-01A_2016",41.6666666666667,8.33333333333333,10,0,0.1
"658","EMMAOR_NDUGC1-01A_2017",41.6666666666667,0,15,0,0
"659","EMMAOR_NDUGC1-03A_2014",0,0,2.5,2.5,0.25
"660","EMMAOR_NDUGC1-04A_2014",33.3333333333333,25,45,32.5,0.727272727272727
"661","EMMAOR_NDUGC1-05A_2017",50,0,5,0,0
"662","EMMAOR_NDUGC1-06A_2017",83.3333333333333,75,30,25,0.826086956521739
"663","EMMAOR_NDUGC1-06A_2019",83.3333333333333,75,35,30,0.875
"664","EMMAOR_NDUGC1-06A_2019_pre",83.3333333333333,75,35,30,0.875
"665","EMMAOR_NDUGC1-06B_2017",0,0,7.5,7.5,1
"666","EMMAOR_NDUGC1-06B_2017_pre",0,0,7.5,7.5,0.5
"667","EMMAOR_NDUGC1-10A_2016",8.33333333333333,0,7.5,2.5,0.2
"668","EMMAOR_NDUGC1-10A_2017",66.6666666666667,33.3333333333333,15,10,0.571428571428571
"669","EMMAOR_NELKT1-05A_2014",58.3333333333333,33.3333333333333,22.5,17.5,0.647058823529412
"670","EMMAOR_NELKT1-05A_2015",100,50,12.5,7.5,0.5
"671","EMMAOR_NELKT1-10A_2014",125,33.3333333333333,22.5,10,0.333333333333333
"672","EMMAOR_NELKT2-01A_2021",33.3333333333333,0,0,0,0
"673","EMMAOR_NELKT2-01A_2021_pre",33.3333333333333,0,0,0,0
"674","EMMAOR_NELKT2-02A_2015",50,50,2.5,2.5,1
"675","EMMAOR_NELKT2-02A_2021",33.3333333333333,33.3333333333333,2.5,2.5,1
"676","EMMAOR_NELKT2-02A_2021_pre",33.3333333333333,33.3333333333333,2.5,2.5,1
"677","EMMAOR_NELKT2-04A_2015",25,25,22.5,22.5,1
"678","EMMAOR_NELKT2-04A_2015_pre",25,25,22.5,22.5,1
"679","EMMAOR_NELKT2-04A_2016",25,25,27.5,27.5,1
"680","EMMAOR_NELKT2-04A_2016_pre",25,25,27.5,27.5,1
"681","EMMAOR_NELKT2-04A_2017",25,25,27.5,27.5,1
"682","EMMAOR_NELKT2-04A_2017_pre",25,25,27.5,27.5,1
"683","EMMAOR_NELKT2-05A_2019",25,25,10,10,1
"684","EMMAOR_NELKT2-05A_2019_pre",25,25,10,10,1
"685","EMMAOR_NELKT2-06A_2015",83.3333333333333,75,5,0,0.75
"686","EMMAOR_NELKT2-06A_2017",83.3333333333333,83.3333333333333,0,0,1
"687","EMMAOR_NELKT2-07A_2021",8.33333333333333,0,2.5,2.5,0.5
"688","EMMAOR_NELKT2-07A_2021_pre",8.33333333333333,0,2.5,2.5,0.2
"689","EMMAOR_NELKT2-10A_2019",25,0,0,0,0
"690","EMMAOR_NELKT2-10A_2019_pre",25,0,0,0,0
"691","EMMAOR_NELKT3-01A_2017",58.3333333333333,25,35,30,0.714285714285714
"692","EMMAOR_NELKT3-01A_2017_pre",58.3333333333333,25,35,30,0.714285714285714
"693","EMMAOR_NELKT3-03A_2014",125,66.6666666666667,10,7.5,0.578947368421053
"694","EMMAOR_NELKT3-03A_2019",116.666666666667,58.3333333333333,25,15,0.541666666666667
"695","EMMAOR_NELKT3-03A_2019_pre",116.666666666667,58.3333333333333,25,15,0.541666666666667
"696","EMMAOR_NELKT3-08A_2021",0,0,47.5,42.5,0.894736842105263
"697","EMMAOR_NELKT3-08A_2021_pre",0,0,47.5,42.5,0.894736842105263
"698","EMMAOR_NFLAGC1-02A_2015",66.6666666666667,16.6666666666667,20,12.5,0.4375
"699","EMMAOR_NFLAGC1-05A_2014",16.6666666666667,0,20,5,0.2
"700","EMMAOR_NFLAGC1-05A_2015",41.6666666666667,16.6666666666667,7.5,2.5,0.3
"701","EMMAOR_NFLAGC1-05A_2019",16.6666666666667,0,10,2.5,0.125
"702","EMMAOR_NFLAGC1-06A_2014",41.6666666666667,0,20,0,0
"703","EMMAOR_NFLAGC1-06A_2016",25,8.33333333333333,17.5,2.5,0.2
"704","EMMAOR_NFLAGC1-06A_2017",58.3333333333333,33.3333333333333,20,5,0.4
"705","EMMAOR_NFLAGC1-07A_2014",25,8.33333333333333,5,0,0.2
"706","EMMAOR_NFLAGC1-08A_2015",33.3333333333333,16.6666666666667,22.5,22.5,0.846153846153846
"707","EMMAOR_NFLAGC2-03A_2019",75,8.33333333333333,10,7.5,0.307692307692308
"708","EMMAOR_NFLAGC2-03A_2019_pre",75,8.33333333333333,10,7.5,0.285714285714286
"709","EMMAOR_NFLAGC2-06A_2019",50,16.6666666666667,12.5,10,0.545454545454545
"710","EMMAOR_NFLAGC2-06A_2019_pre",50,16.6666666666667,12.5,10,0.545454545454545
"711","EMMAOR_NFLAGC2-10A_2015",133.333333333333,41.6666666666667,20,10,0.375
"712","EMMAOR_NFLAGC2-10A_2015_pre",133.333333333333,41.6666666666667,20,10,0.375
"713","EMMAOR_NFLAGC2-10A_2019",50,33.3333333333333,20,17.5,0.785714285714286
"714","EMMAOR_NFLAGC2-10A_2019_pre",50,33.3333333333333,20,17.5,0.785714285714286
"715","EMMAOR_NMDC1-01A_2019",108.333333333333,108.333333333333,10,10,1
"716","EMMAOR_NMDC1-01A_2019_pre",108.333333333333,108.333333333333,10,10,1
"717","EMMAOR_NMDC1-03A_2014",66.6666666666667,66.6666666666667,35,35,1
"718","EMMAOR_NMDC1-07A_2017",83.3333333333333,83.3333333333333,7.5,7.5,1
"719","EMMAOR_NMDC2-04A_2019",16.6666666666667,8.33333333333333,22.5,22.5,0.833333333333333
"720","EMMAOR_NPAWT1-01A_2019",58.3333333333333,58.3333333333333,30,30,1
"721","EMMAOR_NPAWT1-01A_2019_pre",58.3333333333333,58.3333333333333,30,30,1
"722","EMMAOR_NPAWT1-02A_2014",175,175,27.5,27.5,1
"723","EMMAOR_NPAWT1-03A_2016",33.3333333333333,33.3333333333333,10,10,1
"724","EMMAOR_NPAWT1-03A_2017",8.33333333333333,8.33333333333333,10,10,1
"725","EMMAOR_NPAWT1-03A_2017_pre",8.33333333333333,8.33333333333333,10,10,0.714285714285714
"726","EMMAOR_NPAWT1-03A_2019",0,0,5,5,1
"727","EMMAOR_NPAWT1-03A_2019_pre",0,0,5,5,0.5
"728","EMMAOR_NPAWT1-03A_2021",108.333333333333,108.333333333333,2.5,2.5,1
"729","EMMAOR_NPAWT1-03A_2021_pre",108.333333333333,108.333333333333,2.5,2.5,0.875
"730","EMMAOR_NPAWT1-04A_2015",25,25,37.5,37.5,1
"731","EMMAOR_NPAWT1-05A_2014",83.3333333333333,83.3333333333333,0,0,1
"732","EMMAOR_NPAWT1-05A_2015",83.3333333333333,83.3333333333333,0,0,0.833333333333333
"733","EMMAOR_NPAWT1-05A_2019",66.6666666666667,66.6666666666667,10,10,1
"734","EMMAOR_NPAWT1-05A_2019_pre",66.6666666666667,66.6666666666667,10,10,1
"735","EMMAOR_NPAWT1-05A_2021",41.6666666666667,41.6666666666667,10,10,1
"736","EMMAOR_NPAWT1-05A_2021_pre",41.6666666666667,41.6666666666667,10,10,0.9
"737","EMMAOR_NPAWT1-07A_2015",50,50,7.5,7.5,1
"738","EMMAOR_NPAWT1-08A_2015",16.6666666666667,0,65,65,0.928571428571429
"739","EMMAOR_NPAWT1-08A_2021",158.333333333333,16.6666666666667,12.5,2.5,0.125
"740","EMMAOR_NPAWT1-09A_2014",166.666666666667,166.666666666667,0,0,1
"741","EMMAOR_NPAWT1-09A_2019",58.3333333333333,50,7.5,7.5,0.9
"742","EMMAOR_NPAWT1-09A_2019_pre",58.3333333333333,50,7.5,7.5,0.9
"743","EMMAOR_NPAWT1-10A_2014",33.3333333333333,0,7.5,2.5,0.125
"744","EMMAOR_NPRONGC1-01A_2019",16.6666666666667,16.6666666666667,12.5,12.5,1
"745","EMMAOR_NPRONGC1-01A_2019_pre",16.6666666666667,16.6666666666667,12.5,12.5,0.875
"746","EMMAOR_NPRONGC1-09A_2014",33.3333333333333,25,7.5,7.5,0.75
"747","EMMAOR_NPRONGC2-01A_2014",16.6666666666667,16.6666666666667,0,0,1
"748","EMMAOR_NPRONGC2-01A_2014_pre",16.6666666666667,16.6666666666667,0,0,0.5
"749","EMMAOR_NPRONGC2-01A_2015",91.6666666666667,91.6666666666667,2.5,2.5,1
"750","EMMAOR_NPRONGC2-01A_2015_pre",91.6666666666667,91.6666666666667,2.5,2.5,1
"751","EMMAOR_NPRONGC2-01A_2019",41.6666666666667,33.3333333333333,0,0,0.8
"752","EMMAOR_NPRONGC2-01A_2019_pre",41.6666666666667,33.3333333333333,0,0,0.571428571428571
"753","EMMAOR_NPRONGC2-08A_2019",75,75,10,2.5,0.769230769230769
"754","EMMAOR_NPRONGC2-08A_2019_pre",75,75,10,2.5,0.769230769230769
"755","EMMAOR_NRATT1-01A_2014",91.6666666666667,66.6666666666667,25,20,0.761904761904762
"756","EMMAOR_NRATT1-02A_2014",16.6666666666667,0,30,2.5,0.0714285714285714
"757","EMMAOR_NRATT1-02A_2015",58.3333333333333,0,15,2.5,0.0769230769230769
"758","EMMAOR_NRATT1-03A_2017",75,16.6666666666667,37.5,0,0.0833333333333333
"759","EMMAOR_NRATT1-03A_2019",83.3333333333333,25,7.5,5,0.384615384615385
"760","EMMAOR_NRATT1-07A_2016",108.333333333333,41.6666666666667,2.5,0,0.357142857142857
"761","EMMAOR_NRATT1-10A_2015",75,0,25,2.5,0.0526315789473684
"762","EMMAOR_NRATT1-10A_2016",108.333333333333,8.33333333333333,27.5,0,0.0416666666666667
"763","EMMAOR_NRATT1-10A_2017",75,0,25,2.5,0.0526315789473684
"764","EMMAOR_NRATT2-10A_2015",58.3333333333333,25,7.5,0,0.3
"765","EMMAOR_NRATT2-10A_2017",41.6666666666667,33.3333333333333,27.5,17.5,0.6875
"766","EMMAOR_NRATT2-10A_2019",75,33.3333333333333,5,5,0.545454545454545
"767","EMMAOR_NSAGEC1-02A_2014",133.333333333333,125,20,20,0.958333333333333
"768","EMMAOR_NSAGEC1-08A_2019",41.6666666666667,41.6666666666667,12.5,12.5,0.833333333333333
"769","EMMAOR_NSAGEC1-09A_2014",16.6666666666667,0,15,12.5,0.625
"770","EMMAOR_NSAGEC1-09A_2015",50,33.3333333333333,17.5,15,0.769230769230769
"771","EMMAOR_NSAGEC1-09A_2019",16.6666666666667,0,7.5,0,0
"772","EMMAOR_NSAGEC1-10A_2014",41.6666666666667,8.33333333333333,12.5,2.5,0.2
"773","EMMAOR_NSAGEC1-10A_2015",0,0,35,35,1
"774","EMMAOR_NSAGEC1-10A_2015_pre",0,0,35,35,1
"775","EMMAOR_NSAGEC1-10A_2019",91.6666666666667,58.3333333333333,10,7.5,0.666666666666667
"776","EMMAOR_NSAGEC1-10B_2015",75,8.33333333333333,15,0,0.0666666666666667
"777","EMMAOR_NUPCA1-01A_2019",8.33333333333333,0,0,0,0
"778","EMMAOR_NUPCA1-02A_2015",50,25,12.5,12.5,0.666666666666667
"779","EMMAOR_NUPCA1-04A_2016",58.3333333333333,50,12.5,12.5,0.846153846153846
"780","EMMAOR_NUPCA1-04A_2017",33.3333333333333,16.6666666666667,22.5,2.5,0.230769230769231
"781","EMMAOR_NUPCA1-04A_2019",25,25,17.5,17.5,1
"782","EMMAOR_NUPCA1-05A_2017",0,0,10,10,0.666666666666667
"783","EMMAOR_NUPCA1-05A_2019",0,0,10,10,0.666666666666667
"784","EMMAOR_NUPCA1-08A_2017",41.6666666666667,41.6666666666667,20,20,1
"785","EMMAOR_NUPCA1-08A_2019",41.6666666666667,41.6666666666667,20,20,1
"786","EMMAOR_NUPCB1-03A_2019",83.3333333333333,75,5,5,0.916666666666667
"787","EMMAOR_NUPCB1-03A_2019_pre",83.3333333333333,75,5,5,0.846153846153846
"788","EMMAOR_NUPCB1-04A_2017",25,25,25,25,1
"789","EMMAOR_NUPCB1-07A_2017",58.3333333333333,0,12.5,0,0
"790","EMMAOR_NUPCB1-07A_2019",58.3333333333333,0,12.5,0,0
"791","EMMAOR_NWOLFC1-01A_2017",91.6666666666667,58.3333333333333,5,0,0.538461538461538
"792","EMMAOR_NWOLFC1-01A_2019",41.6666666666667,0,5,2.5,0.125
"793","EMMAOR_NWOLFC1-03A_2015",33.3333333333333,8.33333333333333,17.5,2.5,0.181818181818182
"794","EMMAOR_NWOLFC1-03A_2016",33.3333333333333,16.6666666666667,22.5,20,0.714285714285714
"795","EMMAOR_NWOLFC1-03A_2019",50,33.3333333333333,0,0,0.571428571428571
"796","EMMAOR_NWOLFC1-07A_2015",0,0,5,0,0
"797","EMMAOR_NWOLFC1-07A_2017",0,0,5,0,0
"798","EMMAOR_NWOLFC1-08A_2019",75,16.6666666666667,25,7.5,0.263157894736842
"799","EMMAOR_NWOLFC2-01A_2017",66.6666666666667,33.3333333333333,2.5,0,0.444444444444444
"800","EMMAOR_NWOLFC2-02A_2015",8.33333333333333,0,27.5,15,0.5
"801","EMMAOR_NWOLFC2-03A_2016",66.6666666666667,16.6666666666667,15,0,0.133333333333333
"802","EMMAOR_NWOLFC2-08A_2017",25,0,12.5,0,0
"803","EMMAOR_NWOLFC2-09A_2015",25,8.33333333333333,25,7.5,0.285714285714286
"804","EMMAOR_NWOLFC2-09A_2016",75,0,22.5,0,0
"805","EMMAOR_NWOLFC2-09A_2019",66.6666666666667,0,25,0,0
"806","EMMAOR_NWOLFTA3-09A_2017",108.333333333333,8.33333333333333,27.5,20,0.375
"807","EMMAOR_NWOLFTB1-06A_2015",16.6666666666667,0,12.5,10,0.571428571428571
"808","EMMAOR_NWOLFTB1-06A_2015_pre",16.6666666666667,0,12.5,10,0.5
"809","EMMAOR_NWOLFTB1-06A_2016",25,0,5,5,0.4
"810","EMMAOR_NWOLFTB1-06A_2016_pre",25,0,5,5,0.285714285714286
"811","EMMAOR_NWOLFTB3-08A_2015",41.6666666666667,0,10,0,0
"812","EMMAOR_NWOLFTB3-08A_2015_pre",41.6666666666667,0,10,0,0
"813","EMMAOR_NWOLFTB4-10A_2014",16.6666666666667,16.6666666666667,2.5,0,0.4
"814","EMMAOR_NWOLFTB4-10A_2015",25,25,0,0,0.5
"815","EMMAOR_PAWT1-01_2014",66.6666666666667,66.6666666666667,25,22.5,0.944444444444444
"816","EMMAOR_PAWT1-01_2016",0,0,22.5,20,0.888888888888889
"817","EMMAOR_PAWT1-01_2019",8.33333333333333,8.33333333333333,25,22.5,0.909090909090909
"818","EMMAOR_PAWT1-02_2014",83.3333333333333,83.3333333333333,10,10,1
"819","EMMAOR_PAWT1-02_2016",25,25,7.5,7.5,1
"820","EMMAOR_PAWT1-02_2019",16.6666666666667,16.6666666666667,7.5,7.5,1
"821","EMMAOR_PAWT1-03_2014",141.666666666667,125,5,2.5,0.842105263157895
"822","EMMAOR_PAWT1-03_2016",66.6666666666667,50,2.5,0,0.666666666666667
"823","EMMAOR_PAWT1-03_2019",75,41.6666666666667,7.5,5,0.583333333333333
"824","EMMAOR_PAWT1-04_2014",66.6666666666667,66.6666666666667,12.5,12.5,1
"825","EMMAOR_PAWT1-04_2016",41.6666666666667,41.6666666666667,15,15,1
"826","EMMAOR_PAWT1-04_2019",33.3333333333333,33.3333333333333,15,15,1
"827","EMMAOR_PAWT1-05_2014",200,200,7.5,7.5,1
"828","EMMAOR_PAWT1-05_2016",125,125,7.5,7.5,1
"829","EMMAOR_PAWT1-05_2019",125,125,7.5,7.5,1
"830","EMMAOR_PAWT1-06_2014",175,175,25,25,1
"831","EMMAOR_PAWT1-06_2016",141.666666666667,141.666666666667,20,20,1
"832","EMMAOR_PAWT1-06_2019",141.666666666667,141.666666666667,22.5,22.5,1
"833","EMMAOR_PAWT1-07_2014",100,100,2.5,2.5,1
"834","EMMAOR_PAWT1-07_2016",58.3333333333333,58.3333333333333,5,5,1
"835","EMMAOR_PAWT1-07_2019",50,50,2.5,2.5,1
"836","EMMAOR_PAWT1-08_2014",116.666666666667,116.666666666667,0,0,1
"837","EMMAOR_PAWT1-08_2016",58.3333333333333,58.3333333333333,0,0,1
"838","EMMAOR_PAWT1-08_2019",58.3333333333333,58.3333333333333,2.5,2.5,1
"839","EMMAOR_PAWT1-09_2014",83.3333333333333,83.3333333333333,27.5,25,0.952380952380952
"840","EMMAOR_PAWT1-09_2016",66.6666666666667,66.6666666666667,22.5,22.5,1
"841","EMMAOR_PAWT1-09_2019",66.6666666666667,66.6666666666667,22.5,22.5,1
"842","EMMAOR_PAWT1-10_2014",108.333333333333,108.333333333333,10,10,1
"843","EMMAOR_PAWT1-10_2016",83.3333333333333,83.3333333333333,5,5,1
"844","EMMAOR_PAWT1-10_2019",66.6666666666667,66.6666666666667,10,10,1
"845","EMMAOR_PRONGC1-01_2014",166.666666666667,58.3333333333333,7.5,5,0.391304347826087
"846","EMMAOR_PRONGC1-01_pre",166.666666666667,58.3333333333333,7.5,5,0.391304347826087
"847","EMMAOR_PRONGC1-02_2014",66.6666666666667,41.6666666666667,5,5,0.7
"848","EMMAOR_PRONGC1-02_pre",66.6666666666667,41.6666666666667,5,5,0.7
"849","EMMAOR_PRONGC1-03_2014",66.6666666666667,16.6666666666667,30,20,0.5
"850","EMMAOR_PRONGC1-03_pre",66.6666666666667,16.6666666666667,30,20,0.5
"851","EMMAOR_PRONGC1-04_2014",91.6666666666667,91.6666666666667,20,17.5,0.947368421052632
"852","EMMAOR_PRONGC1-05_2014",216.666666666667,216.666666666667,12.5,12.5,1
"853","EMMAOR_PRONGC1-06_2014",58.3333333333333,0,10,10,0.363636363636364
"854","EMMAOR_PRONGC1-07_2014",25,0,10,10,0.5
"855","EMMAOR_PRONGC1-08_2014",41.6666666666667,33.3333333333333,5,5,0.75
"856","EMMAOR_PRONGC1-09_2014",141.666666666667,133.333333333333,5,5,0.947368421052632
"857","EMMAOR_PRONGC1-10_2014",125,116.666666666667,12.5,7.5,0.85
"858","EMMAOR_PRONGC2-01_2014",116.666666666667,108.333333333333,10,7.5,0.888888888888889
"859","EMMAOR_PRONGC2-01_pre",116.666666666667,108.333333333333,10,7.5,0.888888888888889
"860","EMMAOR_PRONGC2-02_2014",83.3333333333333,83.3333333333333,5,5,1
"861","EMMAOR_PRONGC2-02_pre",83.3333333333333,83.3333333333333,5,5,1
"862","EMMAOR_PRONGC2-03_2014",91.6666666666667,91.6666666666667,2.5,2.5,1
"863","EMMAOR_PRONGC2-03_pre",91.6666666666667,91.6666666666667,2.5,2.5,1
"864","EMMAOR_PRONGC2-04_2014",133.333333333333,133.333333333333,2.5,2.5,1
"865","EMMAOR_PRONGC2-04_pre",133.333333333333,133.333333333333,2.5,2.5,1
"866","EMMAOR_PRONGC2-05_2014",100,100,5,5,1
"867","EMMAOR_PRONGC2-05_pre",100,100,5,5,1
"868","EMMAOR_PRONGC2-06_2014",108.333333333333,108.333333333333,15,15,1
"869","EMMAOR_PRONGC2-06_pre",108.333333333333,108.333333333333,15,15,1
"870","EMMAOR_PRONGC2-07_2014",100,91.6666666666667,2.5,0,0.846153846153846
"871","EMMAOR_PRONGC2-07_pre",100,91.6666666666667,2.5,0,0.846153846153846
"872","EMMAOR_PRONGC2-08_2014",66.6666666666667,66.6666666666667,12.5,10,0.923076923076923
"873","EMMAOR_PRONGC2-08_pre",66.6666666666667,66.6666666666667,12.5,10,0.923076923076923
"874","EMMAOR_PRONGC2-09_2014",66.6666666666667,66.6666666666667,12.5,10,0.923076923076923
"875","EMMAOR_PRONGC2-09_pre",66.6666666666667,66.6666666666667,12.5,10,0.923076923076923
"876","EMMAOR_PRONGC2-10_2014",108.333333333333,100,7.5,5,0.875
"877","EMMAOR_PRONGC2-10_pre",108.333333333333,100,7.5,5,0.875
"878","EMMAOR_RATT1-01_2014",75,16.6666666666667,5,0,0.181818181818182
"879","EMMAOR_RATT1-02_2014",75,41.6666666666667,17.5,0,0.3125
"880","EMMAOR_RATT1-03_2014",50,16.6666666666667,22.5,7.5,0.333333333333333
"881","EMMAOR_RATT1-04_2014",183.333333333333,41.6666666666667,75,30,0.326923076923077
"882","EMMAOR_RATT1-05_2014",75,33.3333333333333,10,10,0.615384615384615
"883","EMMAOR_RATT1-06_2014",166.666666666667,58.3333333333333,10,7.5,0.416666666666667
"884","EMMAOR_RATT1-07_2014",141.666666666667,16.6666666666667,0,0,0.117647058823529
"885","EMMAOR_RATT1-08_2014",83.3333333333333,25,17.5,17.5,0.588235294117647
"886","EMMAOR_RATT1-09_2014",125,25,30,20,0.407407407407407
"887","EMMAOR_RATT1-10_2014",75,8.33333333333333,30,0,0.0476190476190476
"888","EMMAOR_RATT2-01_2014",50,16.6666666666667,22.5,5,0.266666666666667
"889","EMMAOR_RATT2-02_2014",41.6666666666667,25,30,27.5,0.823529411764706
"890","EMMAOR_RATT2-03_2014",91.6666666666667,16.6666666666667,37.5,35,0.615384615384615
"891","EMMAOR_RATT2-04_2014",125,50,25,20,0.56
"892","EMMAOR_RATT2-05_2014",150,83.3333333333333,37.5,25,0.606060606060606
"893","EMMAOR_RATT2-06_2014",183.333333333333,33.3333333333333,10,7.5,0.269230769230769
"894","EMMAOR_RATT2-07_2014",83.3333333333333,58.3333333333333,12.5,7.5,0.666666666666667
"895","EMMAOR_RATT2-08_2014",66.6666666666667,33.3333333333333,30,27.5,0.75
"896","EMMAOR_RATT2-09_2014",166.666666666667,75,20,12.5,0.5
"897","EMMAOR_RATT2-10_2014",158.333333333333,141.666666666667,2.5,0,0.85
"898","EMMAOR_SAGEC1-01_2014",133.333333333333,108.333333333333,30,27.5,0.857142857142857
"899","EMMAOR_SAGEC1-02_2014",41.6666666666667,25,30,27.5,0.823529411764706
"900","EMMAOR_SAGEC1-03_2014",166.666666666667,158.333333333333,12.5,12.5,0.96
"901","EMMAOR_SAGEC1-04_2014",91.6666666666667,91.6666666666667,27.5,27.5,1
"902","EMMAOR_SAGEC1-05_2014",58.3333333333333,58.3333333333333,37.5,37.5,1
"903","EMMAOR_SAGEC1-06_2014",291.666666666667,291.666666666667,12.5,12.5,1
"904","EMMAOR_SAGEC1-07_2014",116.666666666667,116.666666666667,30,30,1
"905","EMMAOR_SAGEC1-08_2014",150,150,10,10,1
"906","EMMAOR_SAGEC1-09_2014",50,33.3333333333333,17.5,2.5,0.384615384615385
"907","EMMAOR_SAGEC1-10_2014",50,33.3333333333333,5,0,0.444444444444444
"908","EMMAOR_WOLFC1-01_2014",158.333333333333,125,27.5,20,0.766666666666667
"909","EMMAOR_WOLFC1-02_2014",108.333333333333,108.333333333333,10,7.5,0.888888888888889
"910","EMMAOR_WOLFC1-03_2014",175,116.666666666667,12.5,12.5,0.730769230769231
"911","EMMAOR_WOLFC1-04_2014",125,75,2.5,2.5,0.625
"912","EMMAOR_WOLFC1-05_2014",116.666666666667,50,27.5,17.5,0.52
"913","EMMAOR_WOLFC1-06_2014",108.333333333333,0,10,2.5,0.0588235294117647
"914","EMMAOR_WOLFC1-07_2014",66.6666666666667,0,17.5,2.5,0.0666666666666667
"915","EMMAOR_WOLFC1-08_2014",33.3333333333333,0,0,0,0
"916","EMMAOR_WOLFC1-09_2014",16.6666666666667,8.33333333333333,0,0,0.25
"917","EMMAOR_WOLFC1-10_2014",25,0,15,0,0
"918","EMMAOR_WOLFC2-01_2014",100,41.6666666666667,17.5,2.5,0.315789473684211
"919","EMMAOR_WOLFC2-02_2014",100,41.6666666666667,17.5,0,0.263157894736842
"920","EMMAOR_WOLFC2-03_2014",116.666666666667,0,22.5,0,0
"921","EMMAOR_WOLFC2-04_2014",0,0,5,2.5,0.2
"922","EMMAOR_WOLFC2-05_2014",141.666666666667,58.3333333333333,22.5,0,0.269230769230769
"923","EMMAOR_WOLFC2-06_2014",66.6666666666667,16.6666666666667,30,5,0.2
"924","EMMAOR_WOLFC2-07_2014",183.333333333333,33.3333333333333,12.5,0,0.148148148148148
"925","EMMAOR_WOLFC2-08_2014",108.333333333333,50,17.5,7.5,0.45
"926","EMMAOR_WOLFC2-09_2014",208.333333333333,200,12.5,12.5,0.966666666666667
"927","EMMAOR_WOLFC2-10_2014",75,58.3333333333333,15,15,0.8125
"928","EMMAOR_WOLFC3-01_2014",150,125,17.5,17.5,0.88
"929","EMMAOR_WOLFC3-02_2014",141.666666666667,141.666666666667,2.5,2.5,1
"930","EMMAOR_WOLFC3-03_2014",233.333333333333,233.333333333333,2.5,2.5,1
"931","EMMAOR_WOLFC3-04_2014",133.333333333333,133.333333333333,10,10,1
"932","EMMAOR_WOLFC3-05_2014",166.666666666667,166.666666666667,5,5,0.956521739130435
"933","EMMAOR_WOLFC3-06_2014",133.333333333333,133.333333333333,27.5,27.5,1
"934","EMMAOR_WOLFC3-07_2014",141.666666666667,141.666666666667,2.5,2.5,1
"935","EMMAOR_WOLFC3-08_2014",208.333333333333,208.333333333333,7.5,7.5,1
"936","EMMAOR_WOLFC3-09_2014",141.666666666667,141.666666666667,15,15,1
"937","EMMAOR_WOLFC3-10_2014",216.666666666667,216.666666666667,5,5,1
